31daf4c1fb9635804539cff52e90ad,1,5.51
ccf6cdb3134f4498a27c2c2859b8a7,11,3.28
58f10cbfc203e96f9d8953bb288264,28,10.38
23e24d90c6975b633f20329226281e,28,10.28
996a76d7572a9dcf2e87953867424e,3,10.21
008dc4cabc9c1199f3d73d72416f34,23,19.39
f8608a69d36531858985ed6c67e588,8,1.03
d36e1dd7195e2b4ee1b7a81cfb6161,16,13.82
7607e7260f66a3d4390e866d32c3e3,28,15.78
5dd97944f1b5bbd7f42ac3076b07ce,20,5.53
263540a5ad6ed4472c319118b2cc22,15,12.67
490d881c27fbfb46c1701454636500,8,-0.67
4a8c6ad3ddafcae6e368822e9288b4,26,7.18
98d31a4b24e1bda42e45c024d14022,19,7.86
b2499eb656b1047a313d495c220009,10,2.75
6e56222d55b53b591b4388f4007349,5,14.07
4d529070ce94628f6a6fd465471afe,24,6.44
90173fda421050a45663226370e909,29,4.9
5534e080cbec8ba49ab12e3b12cbe9,15,15.62
de029f11d816cfc7af555ca499fb44,5,8.39
c17538420c104ad472105f0dc46a8a,13,7.68
7a671967092e7d19b6389c3904d805,6,16.05
492efbbf4302cffd5f9f114c2634f0,24,9.2
7ff6b402c478ef23e11bfd01f7b53e,22,5.35
2067e7f9d2f0eb3598472c2c634a33,5,-3.12
95ae583655fea50ec3e73979ab257a,26,7.48
052c297ca4368d94d173783cacdecd,30,6.35
e9c1aba32bfe2ca5a0221999664d8b,28,17.3
c2fdf56df1d339d07b30b9b711019a,21,8.78
0a91194858fa21c125e733b5e9cd91,1,1.17
d05e53a00743020fac2badab1f3a2c,13,12.05
106ff470ac6c0f5071bc3009be007f,30,3.82
e8d4006351bd23651801476736a6b1,20,8.54
ff0f066c2b759755b652bfa7e1e0ed,30,5.77
cd193e96bd05acc72e7abcfe5d5f8e,8,8.66
cbac8b28163aa49c1e52f7b88f1b06,5,2.82
f5d25fd9462079dacdaf46bea92f7f,13,5.72
e27e9ec477119c906585c2a0816fc0,1,1.92
18cf1771206a065e9bbd51e62cc046,1,11.93
227c10b2f79e5bd916dbe94a8ed1d9,16,3.91
55a3fd5f8b7323fdf6db2822775065,7,13.11
7bacc302d895babb4a23e196417b0c,14,13.82
050e37714376516550956bca561263,21,13.41
32f3c34bc918ae7be25d5f7607a713,24,12.02
f68bc2ec4d0c14b48ae800ec05b0ad,16,19.31
91b1a47244fed76b89538b49ca30c2,26,6.8
9a75eaf808610f8c47a22c862fc67c,15,11.98
4d745f3900a53739ffd2b0e2c07b5e,25,0.73
92952761ba915e715faf4cdec4c61d,2,3.95
5a565d353aa2bd71fada809b973989,17,15.29
388869d3375569953d36ab4e388505,7,12.38
8766486fdc50fdbfffd5df9bea38fb,20,8.29
f070dc325b7f8d528eb23c32493925,21,4.05
b04fd3f3ff339bf12bf688aa7b7c10,22,-5.91
7ed43567400c5f7c1bc1e4b2f3e319,23,12.23
c8ba4711581044141da66887d85d82,10,4.34
a7bbf1c10386650a8db1306ddb9c70,20,7.94
d0a64798ff7efcd5339d98d17c636c,25,0
16594ec27fdd722fdfd514fc5bb531,10,9.45
adaefaadb9c24e87629c64035b4c70,6,11.35
af505c38d39afdd610bd3dd48bb32f,23,16.43
25f2f2cc43585e6eadf97aa1680042,2,2.21
30819f90a885bb1414f6ec89c9b218,4,8.9
193556383e7547cb4c5b74ebf6ce2e,0,9.04
41f448afc82647d1376ad508aec1eb,23,2.72
062bdd69597d1e136a02940b015b0f,13,-1.74
1a3fcfb9cdb60745fead653dd19534,24,6.29
cd2ce5d7819014b2c10ef6e24ed4f3,24,12.71
9658a9c6d90072a974489d41175aa4,29,19.29
dcde138910a92c7fe9a3ee9be42740,17,6.94
535b58b6f0d309b567c637d3b61997,22,2.65
f82d546c3e121366f53de643d026b0,14,-4.69
f2da1b2cdd8abef2e3bae168c44b9b,27,6.43
3a5c91ed3507e0f6e8c1e0c40e9311,21,12.92
fe088f6dfbfa4d66b2dc9f07bcf30a,12,8.5
121d33a9e58af15b117e2bff4c5f9c,23,11.4
c7c75f5e01defdec63b0d101b9a83e,3,3.31
5406d2fadcaebb1de3b3ad3a48ffe2,6,13.75
2167081ec3579052249d71ce6dc07b,27,1.39
66e995926980244eb4befc95f46efa,2,12.32
abfa29aab7e95d7b991643af1ad3a0,12,7.85
82ad5d4d3a0d564e637796ac94ec2a,4,8.55
fa44cf18e9869db1e0938955345300,21,12.54
d00df9349c15c5293e0c7e2c3ed7f1,25,9.26
ceb83ec96c58478787473cf1cfbe0d,10,5.93
65216b751a958419276f78ff49f18d,18,6.61
a191e5f1a90eb7b4aad1acb1328fa5,6,6.13
bd0a82096d4efb9c8c3e780c3544cd,7,0.5
cfcc723805bcc67a09593af52b7ccc,2,6.31
7b082c279e20a73529abcf319cce62,5,-2.99
719a4259ce7449d0e18f62063ac07e,23,13.36
afbebe5f5afca9b5f2460bc54e431a,17,4.51
fb5e9a308ba193e763a7f10869c43d,4,10.69
b09f858bb72a205eb3e2bb16e05da8,14,10.97
a1d15a6a6d0e92a6b2843656f912ed,30,9.9
1955da5e501e658044ed4dc27daa44,9,9
5b99be46983ec0a22084574bc37e83,3,9.97
8756a434f5c36f5b5117ce3c233409,1,1.62
eb7ee43f8fcd3ab5514a624cb17b65,22,9.03
41c52a84ab04cc1587d42b2c46c28f,27,9.5
33829be51c0ac632516ac2f18b01df,24,6.41
d41ff42183f6262d4c1f2e69a0699c,17,12.56
25234ff3bf795d599783bc45349834,2,0.85
3ae2996159ad15be2c874213b20c42,10,2.03
56d73159a409620deb41d77cfefb38,10,6.1
af7e70144c421006257e20cf45efe4,8,4.69
b8106d6529b2638ab83d5ee8267e3f,28,9.02
073cc7aeb9b2e47591d6b644b052c6,19,-1.93
2265500f229347013150f1fca7560e,6,5.67
2101b4cba932941e592712c4cc448f,8,-0.05
e187d9015729bed6d8c7fba0442dc0,8,15.38
edf513b51da802993b119f014c678c,23,15
5474aac66292e947bd258d22ee2cfc,29,9.84
fecb1575f19a5fbcf4a6622375117b,19,6.89
d03c5953c221eed40a203389e08b4f,19,10.94
e12d28fc84566d44f05de03b121af6,13,14.27
96e6369f5a57a90fa77a2330b8a418,29,2.14
b8ce7d8b246cce6610f4693dddbf7a,9,3.11
44ad633b6f041195afda927a3cc80e,7,8.78
a093a39de68a668cd79e97f49b597f,20,16.13
637250c78dd38a4e6c7e05c62f9ff2,28,9.32
275174edcb882999ed6f47d6e70051,23,4
eee99c1241bb7a0d218dbcd9923eeb,26,-2.51
e54f192bdaf6734c9292fa5e34c163,11,8.3
330db1c09b37d58ad91bbf94fb39d7,30,14.47
52e0344645d53617d4e55ed49e8c4b,2,8.97
b904dbb028165116b841120c370c34,30,-2.39
d5d23595607b34b5b72584071ccb83,30,3.31
b086869004e36a69b1f5304ca84a30,0,6.14
2c66549d7eb664dcd01602597d9de6,4,9.88
dae58d468d9602885cfad61a2f49d4,27,5.15
3f80456d203834630a9774dcb80d83,28,2.7
a36aea06575f0485eb562fd39d6c64,23,5.11
6d567b5b29d63a9e79fb497dcbb9a4,13,7.13
96dd7e22eadf4887aa3b2f5d02e0d3,6,11.4
fc5ab04944f17da73bb33362fb7011,13,12.61
f4db70138dc06b21a927b445b5a298,13,-1.16
a96569c58cb527ed98ddff90fd9cf0,17,5.41
2b19bb77b47f2394e3b956bd8611c6,0,10.38
02d78e51f1e08958d3765216477a87,13,7.4
8aa264ab2d62728f0d5f1358c1724e,29,18.83
c1402811e75bcdc1379e7341cb558c,23,8.63
034616ebae099639aa038acfc276d6,29,8.16
5bfcdf3fd383de9a93eb83af1c5a32,18,14.19
07d22c3d29df66627e3671f241353b,6,17.69
f3b3e04bcde780448e7b2161c8775c,12,6.68
6d8f0adf1070234060ee3dfaf3821a,28,3.33
105853f65304f358eb0e7b2b71afc0,1,8.59
0f92c5eefc95bf9e1a92c082b8199b,16,2.86
b3112c9a3fec153aae1691b697bb06,2,5.15
7419673903e9bfd912a49fdce8f409,21,13.68
da7b4dbf04ab237480d641609afea0,3,13.86
912859ba637bc93b71e2a91498c449,3,14.3
96ffa6d6496d3b0f2381b1c487b67c,16,-1.72
c341922139e4339a954c1ef7314a64,0,12.72
f5d3c54cc820e2d57e7af555109356,7,12.55
a5c8fbb69b6e73b09730c170b6559d,21,4.21
fb7fdc9f9bcdc8d6fc26f327f9e110,5,11.06
9f6a7ec9d3c7bae3bc6fed77d39425,6,8.04
5d73078d399738a664ea2281da3f98,22,13.71
1fa6a7438e34cbf832b59cef6a1e27,5,4.75
ba8ee3b054717b6e9cb79f0edca26f,5,15.74
6aec5acdeb6ff82abd39f2fd7c7da9,6,14.07
068f3ec2f34a52bbe27fa88850d9ba,29,10.53
903469dda765f135ba3dd165b3baf7,19,11.4
9587915e367335b4e286dbc4355858,7,15.23
94b1c680c416a4d4bd26c08e8d4f7a,27,14.02
c17bf9ed032032a0ea752ffc017b8c,20,5.86
87a7ddd81e1592679587dccae18ce3,23,4.86
aea4d639a085dbe63a3046d06f91a1,18,8.75
ae5497a2d35a331b09db0b05cde1ed,22,12.64
48793330deecdce4acbd851bfc0495,11,14.84
34a5df0dd9996240fd4773f469d077,10,2.38
5e759cb77b6e3091077f13b6a719f0,29,14.38
7426732eed5834639f67b8fe170cee,27,14.61
99648af37144ef28c8a2ae886f929a,7,9.84
af994ba690e009e3ebbb0bcb3a403e,21,13.04
b1e2f631beb2f6bca09f3844b6fbb8,1,4.86
03b2a39bd2cc0b4e15c93f0d272a9c,9,5.08
32e77ea05103e61354baf689eddb1b,15,9.05
9f9af029585ba014e07cd3910ca976,28,10.56
69be7151f8628eace793148bd4e244,1,6.55
9ed3760c59c40b949e8eaf324f7989,13,16.57
a8638133c52553d16188d9557995d9,20,-3.16
f02809198c553a2641874c409585ba,17,13.54
21a208bc1961e51067532f4e25ff8a,24,14.08
55a97ea10dbe986c540992d1643c0a,12,5.39
7ce5de548b16d7818f03edf9e23064,1,9.4
3f7cbf8b34efeedb8abca54529837a,5,8.47
a36064f4597c3a1f6479ae2b77b0c4,10,18.61
48d989747e559ea3f3a5a59ca8ee26,10,-0.28
f48dc7397bf1e5c32fb6f2f79bc316,28,4.65
84a322e8a2eb160b3f162ae4a0eb3d,29,7.05
903f70f5ad9bff78c23317550c46ae,26,9.51
cfc4db75ee288db258a1b4efd767cc,17,-1.64
426a260fe19f2ffb63ed03496c49d0,30,13.08
7a3c84beb692b05a13a67262c5951d,2,0.05
4b09f79dca07067f8e0cda38c1774e,5,8.98
d09124aeaeefe3ccab76f2531fea8e,3,13.08
40615d3c7c6be3ccd517017d1ff0fe,9,18.53
1000ebb201874c13a6cf2514717836,28,11.69
d60d68dadb4c6c04f36872d1252f58,10,5.24
4b19a600934795e853f7ce6615f6e8,7,4.03
f1d7d73661fa0a5022e8ac51fb3d91,0,4.74
5693af4feab08fdd18f240b9ee1af8,19,6.55
f03bd541fc1ed1c5acd1d4ba4048f6,17,5.25
058ed6a38fd77276873c7cb876b785,16,14.45
0cb3d1880c5c0d95fdb0381d9be371,10,15.98
5830a10783b1cc11a0cd1c231eee84,7,0.61
da738d060b8bc654ac4130c9ac81d1,27,8.17
f37be93b674e3dcd988cba4a7cf668,26,10.1
acd5a91f36a54ad66669134be255ad,23,12.82
fe2fb474076a872e237e4430d40cbe,13,9.85
498132066247b175a2db0ea38a6058,5,11.03
d3eff7c2f16a30f8d386687baae680,4,8.29
0f3705ca7a2a40e141841af1146e23,5,1.45
9590b10dac7d068a47bcbb15abeecc,26,5.03
c87c47ae8c7878032bb33e7ddd26d3,4,17.53
fcd382c1d7e3ae82766860a179cc63,16,13.92
c78fa14d02ca56c32541284b33df81,5,9.81
6aa5cf8aeaa2a89bd850a06bb10d10,1,14.98
e4dee381a144129df7b5a400d43dc5,15,2.35
584902631d054a33164528a177fb6a,5,16.5
e3af1a6a8476d609b1d24d6ea0a67a,0,9.87
a8ea727efa91da5f634e7aeca47e4b,11,7.85
d8f42c8827c8292571c917bcc7adf6,11,17.27
f556f02cdf624b12b4416890c75d2c,16,14.33
5236d7ed51eb58bb09c07be58ab564,20,1.51
f6b3c033cd588b99c1d435a369cf0d,28,6.25
59b72448f09cd0ef5493bc0a8bab95,12,14.68
151d413fcc5b2c45e27424db28735d,9,4.89
6fc7fcd1e89ee08388030d2be66b84,7,4.49
9e5cad080e812d8f435922ab3ed513,19,9.49
dde6a5efc318987344f14b987e5785,6,7.35
546290906e7d6db4d007242b5a5257,26,10.63
ff18dd4f808bee04a96f15b71682cd,20,7.37
8e40097173e47828faaa83b849e8b6,10,6.06
ab8a5d00f7dd87cd05450cbc8ce550,17,15.71
04af090005368a762becbe1cc0c86f,7,8.02
45768a7f894545ca94235b5eede7ba,17,3.8
a17ecc75ccab1c321e8658768ca136,20,4.17
74ff9ace22392351f16c67d281f6ad,7,5.01
c927f0bc8777972e614fefd5c48aee,8,1.61
fce3e795faa76ce7101526e927314d,0,7.92
3c108c2ef374a8ccf0abca6edb8632,5,4.58
570db86b2b5ec361b07410d42968de,27,18.21
3781f1193797517d25e5a5c05bcbf9,25,19.14
8a6bf77bbb862400e45d4c71414121,21,6.33
4c194aeb083c5a810dbc53338b2934,11,10.78
fb6c0ab1d76ffb39e0c99ad301182e,22,7.8
8bc10e2db5a574003fa7b65aea6727,19,17.48
a8560b684b407850749d68a92e6aee,24,3.88
3bb71b088e688eeeb0e3f94969c559,3,8.21
a936eda20dae825e9667ffa9bc20c4,12,4.51
1c2051fbd87002b38b87cda4b5f36d,26,9.9
8d8f5438142319b50a90453673cfdd,19,4.74
75cd4dd11f09cdadaad9d31acf991f,16,10.88
8524c0752b66cb0221bdec33a98079,24,11.25
edf70b95ab18ad99f54a0c016d8653,10,3.84
f21aec8a25459cd78c98f977ba9b3f,15,6.48
bc49e4ad5aee76a4024ccf06e45842,5,-3.11
f395e7bb4ad6667889ab23a6a1fbc1,15,3.88
e40f33517062bda9c7696e299b0da6,10,10.35
1f7e13aed475ec7e7e2e5dbdbea127,5,7.02
178116e63a31913ab6da9ab6d92cb5,30,13.66
17bf283e2f2736f84ad319199147aa,30,8.47
101202b65cae3556630df875cc0230,19,12.99
959ce97f194d628ece341fb344641c,21,4.11
0090d1eadb0ffd834f02eeeb1634f1,22,2.85
b19477cb038d6e0f588b6631c1686c,10,15.09
8166d518176ac150d83e695422afe0,26,16.46
80e1a89eee5bacc70e9df069221e11,17,10.95
e181947766e39a869849205249fc57,24,12.14
1be86e2400b66f7d1f847956dde391,12,7.74
f4f0d977b4f436fe3d5924ce55a0f9,14,6.39
a2420c7dd32983b7aabcf071f11a0b,25,8.92
d686557259acda8d96251ca8e806d1,3,13.07
42ce8c8431cc42fb700874f3da3607,5,3.2
7e8d7d9e77e1b1a759e97367166e2a,13,9.65
5e79dc773a445c64f3757d2891f31f,12,8.87
dd64da7c2f6e4a4b7d553f47fc86bc,25,11.61
4e9e30a1ea2e4e613a0f96a0d9bb60,16,6.51
422fd5bfa7b8612b76700381719188,30,15.32
5378c3d8a9417d31d1abdb3da9ffb9,17,6.89
147fa1353e2c581b0cb75d4dfc3e00,29,14.89
d0196bc6588ec22db1b726343bd69b,27,8.6
239341022f50521abecefada6597a9,15,5.13
e356280ee978e9c2e1a31f732f6726,23,13.8
14c18f7ed43f173fab506a87591eef,4,11.29
34b5f63d530b151bdaf9aefe62b5ec,17,8.54
53c1fa6c3aabfbc777c285cf1fbc77,10,7.28
10f0ded94f43d7172ff946be4c7d75,2,1.04
4868439842b2b4268ee7994473864a,12,7.25
bed4280f98dd717134a03c0b48e0f5,14,10.88
fea4c93477e8bc37ae67ebeb79543c,17,8.61
54e829d02bb74180062706d8109521,18,7.09
43cc5fb63d10574ea3322bb47f2d4d,21,4.79
e648ca1680f191584fa35225228b65,12,-0.2
78c217d6e87dedb3ff90a522b3b1f9,8,6.66
b5d85d36e73b0cf32324401b375e80,28,11.64
9056e90c1738dd6e68a2dd28371e94,15,13.22
5a76c66176bf3fcdf612c3efc645b2,22,11.37
1cb0653bc257cc9ed8adb84fd72fb8,30,13
b3da6f15cd34f0f555278d2aa48416,29,10.57
596d927c5ead7e8aaf4790b94971bd,24,18.6
a40c8590a2d06f7c1b77be774c1b7f,26,12.09
13688db0f94f8641ee8fdf09caf570,12,7.25
3225d0ea962d4dccd42bce97bda589,12,6.9
f9b61388968bb04a4353309ab1b229,11,12.25
6643521711328a1e282daf5a5da439,14,5.21
3f485ba7e079d2d2cd6e282978f8ae,17,11.72
d77e288c5230a7a02f2b3eea9c34fa,19,10.57
2c3be774176e6e907b8f41156903ef,22,-0.66
bcc036426bea986a3dd8fb5a5600cc,14,7.84
b55ddb946567e70774efb74e13a5e8,16,20.07
7ab92e053f60f9453ee488a1b463d9,19,11.94
9158b6ecfccda1830291a9b43f6df6,11,15.51
84a26635a6ffb9b3a890a24872dc97,26,9.97
1c11053a23eba094aa8078385284cc,5,13.71
d80756ce0de4adbe13bc96074f2c81,6,7.71
4953f6c7681be589eca9e8ac60e3d0,28,6.99
b24fb5c803bebb23db539e406f64e1,26,1.16
02b205c8941f8b08ddd251b73ea717,30,14.61
f8b74f17f7204b286abddd455930a4,26,5.94
e8b065535794c5843f541da096f476,18,12.12
5445196ebc7a1a376af30d5985d77a,6,7.53
f8fe621d0e675a27e664d4281104b4,17,12.48
ff803c3d8afefddf23cf5d094429f7,26,18.55
870355b88f365b8192aad1e4dfb6d7,27,-4.57
0c4eaaebf7a6f1753c89ab8ef56c65,0,13.48
c925ab1d8315d21664cf7cbe995e4d,8,2.5
6cc9a41f8a1a21a41123ca76196391,26,8.84
177bd7b658410586016853c10bc6e2,14,12.94
7f65fdfa43a67a48fd917c8b59868f,21,9.12
8acf2c592ff3031f94cb15170c093c,29,8.99
d476dba25e14e22aa801a0aa1be0c8,25,6.71
276b2b880e04d5471e57312294e123,16,15.95
5b6a4eedf340f9d34d7241afbd2987,24,1.3
9529ae880d8ed449abf95e7d43935c,4,9.83
76a1df117263c4860ffe377b80d4b2,10,7.23
f1274cbd834179962910af5dec0cad,22,7.13
63f5dacf56a56ecdf2a65bfbd1e0ff,11,9.76
611ccbdbe04ed70c79372bad497f43,14,6.82
d98fed71063a8eaccf7e43acf17063,16,11.02
8cf9c6fcfbf3f7ac697ec673cd671a,12,11.57
857b30aba537d2f0e33c18521988c3,15,5.56
58fc99aa486071c65e4b02358b2593,13,9.42
487ac2470ea93f85296a69412597a3,29,10.06
bb5d0a3c77e2769c009faa25c2985a,16,2.97
5449c219f8fa62b9bce693a51b1d06,22,1.89
52d580dde9eea71c595c978c988eba,26,8.65
4da855f19c07fdba03a8e44ddd0ddb,11,9.59
258a431999f1c062fbb36fc294e9d0,2,15.05
55c1ac26d64a9d6e48dce17983d3a6,28,6.01
261c6c5cccb4a88f1719f3d3995cf6,9,7.9
86c523915a257311b952157adc9b62,12,3.46
099852c89abee96fcee23c275504ef,8,2.8
00ecf5dfceacd1901045dfe99d46d8,28,15.3
1c4686e39514a4da08df5dd1ace5b8,29,2.92
d8ff6d8123b0ef469341c1bf330d1a,18,7.7
8d0e719006929621d4805f24f66cac,30,16.7
17387365778cd78b7c4d6752aa4bbd,3,5.75
bb5347074cdeb48325ebcc6501ed00,27,12.26
6f42546cf61baec46c792febb8272b,14,3.15
6a7ab774d004253b5c09155bed9f1b,5,11.6
e7078a2169ce81d1ad35a8b4c9cb10,30,6.53
373d3380a1fbd32ab66d179bdb69a3,23,2.93
a3cca8ddb848549ea1228799aa74cb,9,7.07
ca278c46bc2f78479593313d0d2998,20,16.43
c07fa0aba528bc53ae5c7fd97a6735,3,4.92
b7cabda0cb43b3688274710ebb655a,6,2.41
d7a04c7025925ab6cb3b7ee48b6e7c,8,2.17
92e5e1a2e0951548381c1370522612,16,8.21
b1184e88a14997cf01299b13908568,28,15.97
675a7f8a62c57253d67a66c745d1ad,11,10.85
cc23e98c52b5259f061c5fdb1ba0f4,15,-0.57
5254d33c44e588b54e8b2bef5afe19,20,10.86
782400fc0e1a0035ad87da0d86d249,15,7.55
a903949c976995fb5e75108d50367e,3,6.36
b006c7772f1ca8460d0b22c645f773,24,4.7
65c77375905ed5a7831f9590519060,20,6.87
a29d3cf4796a965e67b2a54e1c361e,1,9.28
fc2ea08cf536ce6f84df6ced78292c,11,8.93
77678272328fcdba0654bced15aa8e,28,-0.85
af73d052826a3a9681b414a0f9239f,20,14.16
dd8ce73625e92d62c2bc4db9fd6a9e,12,11.05
31e1d6413e4cc0ea30937ddb9bb5b3,19,5.64
f1da2108106c56186eefe10387ca1b,21,10.77
63e83de43410ec332fc0ace4753fd6,23,7
a1bf2144a9b18e675b5f0798aff5ce,26,11.58
4080612570be15e797c5dae4449e55,12,-0.27
4d7617a29bb473cec611509687fe79,15,7.87
3f943c64786f64f01c6a633c60c508,2,1.09
1c862635265de315a99f882005476f,21,6.47
e85b8a2c45bfeec1e33a0fe1aa51d7,4,7.72
5875a584269f33e1f2b5bfe423e5da,17,13.43
5f69dd2c93928c19b7f51f47b957e4,3,9.95
cd8a7cc3040cea91b5371d68c1c0fd,25,11.62
7a9ca14dcab2ffdcfc790dac3afe5b,24,8.22
1ee9dc54d0e8aa8cda85e0e9d93d59,28,10.63
798a912d82f4b01e96a6489663985c,29,1.02
5bcc1c9832647bc19e88c82e080a5a,11,9.61
06f68e4f14520f6cc1545b4d5c7d54,28,1.73
48b48529a50e731cd54ea236c308fa,20,1.84
65d1fd0ac4a3c90722e0c2d6c1ea69,19,6.51
8bcc2ddf01f53da9eeb35e6989b707,24,6.62
e41b7a75b1cb09c0d629b7621818d8,7,13.85
0e064ab1f03ad17bde3c6b1ff8d756,0,6.55
578d9283ca503d77b707716d16f3ae,21,1.97
33b82c2ed923ebf1beac12f4a41aaf,2,9.77
0883782acfa1a073786e8c204db5f8,7,1.1
63b0c84db21d445d7ae0b2f787b3d6,1,12.65
3c1a244834c5876769fd341ef67f42,25,-0.75
86e98fa3b558f205aec60f52285ea2,13,9.06
2df8b2c94ec5cbfc9ee2460b7c5f9b,14,9.88
d46b189ce8fff428c75d86d56d490f,3,-0.17
90cfc7bb040148e2df5ff0f62c4727,8,8.47
d034fd017ea37d0d4213ba001fc333,5,4.43
a7a2e7af2ebc0e200da65d9aa0da6f,18,14.59
5a3ab81a55b0f6612f7067840f7766,11,-0.05
d8cd2e9f830844a72c9b24305df58c,12,7.35
14813a1e1eccb17ec62e89cac21e2c,4,7.32
f6f03cc5bdc5929f52761eb1162e57,19,6.58
9cd6b3d2efca5fc62d894a45193cc9,1,8.13
1f8bf1054a2ba888e4fcfea98e7c9e,19,6.15
683781992c7c3381b9574bd37cd02c,18,4.65
7f50933ceec66b1e3ab9cb51a423bf,17,6.14
596f7b48f85de8a01bd7492bc1c143,5,9.08
d3bfe445438e94e01335bd59dbad69,17,8.11
f75803460ba99b59d7159b4d10daf8,19,9.77
19a7f8d71d817055ddba81c13ec98a,30,15.29
12af07e86f2cc75df5c60a01105308,25,7.46
